exchangeId,name,rank,percentTotalVolume,volumeUsd,tradingPairs,socket,exchangeUrl,updated
bitstamp,Bitstamp,16,0.796435339687838721000000000000000000,467127127.0084218902919457,90,1,https://www.bitstamp.net/,1733991417345
bitfinex,Bitfinex,17,0.729159003957442610000000000000000000,427668052.4805241569862412,132,1,https://bitfinex.com,1733991392500
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.616347025794341903000000000000000000,361501305.9470004725649519,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.607559733222718223000000000000000000,356347362.4582875300846142,229,1,https://hitbtc.com/,1733991413528
yobit,YoBit,20,0.603983286622082398000000000000000000,354249696.5936501569943151,11,0,https://yobit.net,1733991417259
dex-trade,Dex-Trade,21,0.541520222090431462000000000000000000,317613713.2001356321279174,75,0,https://dex-trade.com/,1733991414569
bibox,Bibox,22,0.461441667144914583000000000000000000,270645850.9737471068538365,130,0,https://www.bibox.com,1733991416516
gemini,Gemini,23,0.331142213876262236000000000000000000,194222309.4468101322470321,58,1,https://gemini.com/,1733991298525
btcturk,BTCTurk,24,0.297232220256197824000000000000000000,174333340.3023430243470943,83,0,https://www.btcturk.com/,1733991395053
coincheck,coincheck,25,0.274958398898158501000000000000000000,161269246.2572974598756836,1,0,coincheck,1733991386822
bitkub,Bitkub,26,0.188356302532843807000000000000000000,110475181.1874427128607523,45,0,https://www.bitkub.com/,1733991398238
bitbank,Bitbank,27,0.152443984184081873000000000000000000,89411803.8377583471809860,4,0,https://www.bibank.com,1733991417345
independentreserve,Independent Reserve,28,0.135645112423532988000000000000000000,79558890.0964321412476323,96,0,https://www.independentreserve.com/,1733991415627
exmo,Exmo,29,0.129765291447729066000000000000000000,76110243.6804811918428443,120,0,https://www.exmo.com/,1733991413276
uniswap-8453-univ3,UNISWAP UNIV3 (Base),30,0.128605858130017127000000000000000000,75430210.1263788577565165,2,1,https://uniswap.org/,1733987166535
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104521661108209282000000000000000000,61304290.2927468459483909,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.100076325286102502000000000000000000,58697001.4800953933163599,27,1,https://www.bitso.com/,1733991411225
luno,Luno,33,0.074445708676858190000000000000000000,43664071.9960479704168278,24,1,https://www.luno.com/,1733991401430
alterdice,Alterdice,34,0.067614405146717454000000000000000000,39657359.7964011378010769,1,0,https://alterdice.com/,1733991417107
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059780222399336246000000000000000000,35062436.5215531302509660,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.057379144223709652000000000000000000,33654150.5075966351981203,161,0,https://indodax.com/,1733991417410
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053792688784951952000000000000000000,31550614.2357038583008002,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047915800699668702000000000000000000,28103688.0255932083228261,45,0,https://www.binance.us/,1733991403710
max-exchange,Max,39,0.044328086341390794000000000000000000,25999413.3692650546625811,22,0,https://max.maicoin.com/,1733991389896
itbit,Itbit,40,0.039000497029927451000000000000000000,22874663.1667940365000000,5,0,https://www.itbit.com/,1733991416695
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038178539120096414000000000000000000,22392566.4819687351964767,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034182629643439163000000000000000000,20048876.2655749751579026,34,0,https://kickex.com,1733991415887
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033706726028067561000000000000000000,19769748.1587426108643128,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031708815918033025000000000000000000,18597929.2260376543877840,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026360280809909135000000000000000000,15460893.8456879414148605,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020720313478031489000000000000000000,12152926.9526141374927046,3,1,https://uniswap.org/,1733987143963
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),47,0.018429133043552729000000000000000000,10809098.4200486915356813,4,1,https://uniswap.org/,1733987162485
btcmarket,BTCMarket,48,0.017911395290971310000000000000000000,10505433.6567523416936750,6,0,https://www.btcmarkets.net/,1733991411307
paribu,Paribu,49,0.0055162151805016240556000000000000000000,3235383.4904386945872028,9,0,https://www.paribu.com/,1733991395498
coinmate,Coinmate,50,0.0043085720425376959388000000000000000000,2527073.7992720119683226,3,1,https://coinmate.io/,1733991417209
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0035085927044014661508000000000000000000,2057868.0379654584891091,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021284217025364572881000000000000000000,1248366.8986335049472520,1,0,https://www.btcbox.co.jp,1733991402239
gopax,GOPAX,53,0.0011844219631889358115000000000000000000,694689.9531693027587385,30,0,https://www.gopax.co.kr/,1733991417440
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004909782989292177131000000000000000000,287969.7456571686237365,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002668793826726139285000000000000000000,156530.7226754932616851,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002161175686781159336000000000000000000,126757.7842442582651028,43,0,https://www.cex.io/,1733991410685
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),57,0.0001394268157341171545000000000000000000,81776.9436089292257744,3,1,https://quickswap.exchange/,1733987164763
raydium-900,RAYDIUM (Solana),58,0.0001380756939463013885000000000000000000,80984.4804828853240788,1,1,https://curve.fi/,1733991330870
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000765236312688834868000000000000000000,44882.8200377146245780,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000545336230959608048000000000000000000,31985.1887689474323204,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000526623192577343666000000000000000000,30887.6272443004157729,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000475927402532193967000000000000000000,27914.2058533693197407,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000187268851605432490000000000000000000,10983.7366914053747909,6,0,https://btc-trade.com.ua/,1733991362626
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106544147271056374000000000000000000,6249.0523629699655501,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047551449155040500000000000000000000,2788.9987701433858719,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011544791681740326000000000000000000,677.1278346734107218,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014469173817914674822000000000000000000,84.8649382936361883,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009583230201265704101000000000000000000,56.2077869765570486,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009252446021953729334000000000000000000,54.2676638348290011,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006700077483400249919000000000000000000,39.2974519033935704,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000617460199106344078000000000000000000,3.6215420697384571,1,1,https://pancakeswap.finance/,1733976808885
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1733991411776
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
qryptos,Liquid,78,,,0,,https://www.qryptos.com/,1721992568436
kuna,Kuna,79,,,0,,https://kuna.io/,1677701260207
quoine,Quoine,80,,,0,,https://quoine.com/,1721992568616
hotbit,Hotbit,81,,,0,,https://www.hotbit.io/,1684920757709
fraxswap-42161-univ2,FRAXSWAP UNIV2 (Arbitrum),82,,,0,,https://fraxswap.com/,0
smardex-137-univ2,SMARDEX UNIV2 (Polygon),83,,,0,,https://smardex.io/,0
smardex-1-univ2,SMARDEX UNIV2 (Ethereum),84,,,0,,https://smardex.io/,0
smardex-42161-univ2,SMARDEX UNIV2 (Arbitrum),85,,,0,,https://smardex.io/,1725041095753
smardex-8453-univ2,SMARDEX UNIV2 (Base),86,,,0,,https://smardex.io/,1725041092114
sushi,SushiSwap,87,,,0,,https://sushi.com/,1719351130344
fraxswap-1-univ2,FRAXSWAP UNIV2 (Ethereum),88,,,0,,https://fraxswap.com/,0
fraxswap-137-univ2,FRAXSWAP UNIV2 (Polygon),89,,,0,,https://fraxswap.com/,0
fraxswap-10-univ2,FRAXSWAP UNIV2 (Optimism),90,,,0,,https://fraxswap.com/,0
exmarkets,ExMarkets,91,,,0,,https://exmarkets.com/,1716390699724
sushi-1-univ3,SUSHI UNIV3 (Ethereum),92,,,0,,https://sushi.com/,1728903529655
curve-8453,CURVE (Base),93,,,0,,https://curve.fi/,0
curve-42161,CURVE (Arbitrum),94,,,0,,https://curve.fi/,1725041066209
curve-137,CURVE (Polygon),95,,,0,,https://curve.fi/,0
curve-10,CURVE (Optimism),96,,,0,,https://curve.fi/,0
therocktrading,The Rock Trading,97,,,0,,https://www.therocktrading.com,1676660097265
thorchain,THORChain,98,,,0,,https://thorchain.org/,1668435396236
binance,Binance,1,34.412404879131643149000000000000000000,20183644576.7711871393831704,556,1,https://www.binance.com/,1733991411986
gdax,Coinbase Pro,2,11.472877597387781746000000000000000000,6729099128.9859195619926615,212,1,https://pro.coinbase.com/,1733991415749
crypto,Crypto.com Exchange,3,7.641093118306918618000000000000000000,4481671891.8544459339397753,108,0,https://api.crypto.com/,1733991411570
digifinex,DigiFinex,4,7.354926113584445023000000000000000000,4313828547.7695277744403835,121,0,https://www.digifinex.com/,1733991417342
whitebit,WhiteBIT,5,6.145294242897303900000000000000000000,3604352420.4126250650016582,107,0,https://whitebit.com,1733991417272
gate,Gate,6,5.293028631374033647000000000000000000,3104479591.1695355296634370,1057,0,https://gate.io/,1733991417362
kraken,Kraken,7,3.263973081764261357000000000000000000,1914393162.0550184789653488,295,0,https://kraken.com,1733991417253
currency-com,Currency.com,8,2.984379755933097304000000000000000000,1750405427.5611776147797792,42,0,https://currency.com/,1733991417332
huobi,Huobi,9,2.888630785978803996000000000000000000,1694246516.6993173425013418,198,1,https://www.hbg.com/,1733991416902
bitmax,AscendEX (Bitmax),10,2.741266743556598360000000000000000000,1607814212.2412894723915427,142,0,https://www.bitmax.io/,1733991409715
lbank,LBank,11,2.673310772623096435000000000000000000,1567956516.4769646379596786,110,0,https://www.lbank.info,1733991376689
kucoin,Kucoin,12,2.073042977875003703000000000000000000,1215886038.9084273018509852,518,0,https://www.kucoin.io/,1733991367693
bigone,BigONE,13,1.807429532930895252000000000000000000,1060097817.0043339022584865,58,0,https://big.one/,1733991412587
probit,ProBit,14,1.381736117857577311000000000000000000,810419114.8418423802755159,310,0,https://www.probit.com/en-us/,1733991414403
tidex,Tidex,15,0.983792904686122916000000000000000000,577016526.3101221094144489,26,0,https://tidex.com/,1733991398550
bitstamp,Bitstamp,16,0.796435339687838721000000000000000000,467127127.0084218902919457,90,1,https://www.bitstamp.net/,1733991417345
bitfinex,Bitfinex,17,0.729159003957442610000000000000000000,427668052.4805241569862412,132,1,https://bitfinex.com,1733991392500
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.616347025794341903000000000000000000,361501305.9470004725649519,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.607559733222718223000000000000000000,356347362.4582875300846142,229,1,https://hitbtc.com/,1733991413528
yobit,YoBit,20,0.603983286622082398000000000000000000,354249696.5936501569943151,11,0,https://yobit.net,1733991417259
dex-trade,Dex-Trade,21,0.541520222090431462000000000000000000,317613713.2001356321279174,75,0,https://dex-trade.com/,1733991414569
bibox,Bibox,22,0.461441667144914583000000000000000000,270645850.9737471068538365,130,0,https://www.bibox.com,1733991416516
